Dataset,Mixture Label,CID,CID.1,CID.2,CID.3,CID.4,CID.5,CID.6,CID.7,CID.8,CID.9,CID.10,CID.11,CID.12,CID.13,CID.14,CID.15,CID.16,CID.17,CID.18,CID.19,CID.20,CID.21,CID.22,CID.23,CID.24,CID.25,CID.26,CID.27,CID.28,CID.29,CID.30,CID.31,CID.32,CID.33,CID.34,CID.35,CID.36,CID.37,CID.38,CID.39,CID.40,CID.41,CID.42,CID.43,CID.44,CID.45,CID.46,CID.47,CID.48,CID.49,CID.50,CID.51,CID.52,CID.53,CID.54,CID.55,CID.56,CID.57
Ravia 5,11,7799,1068.0,6590.0,31244.0,176.0,180.0,7150.0,61138.0,8025.0,6561.0,443158.0,22386.0,62336.0,527.0,9609.0,1032.0,6569.0,84682.0,6276.0,10448.0,8857.0,7895.0,11173.0,5284503.0,5318042.0,8103.0,637566.0,638011.0,637776.0,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,12,1068,6590.0,31244.0,1031.0,176.0,180.0,3776.0,7363.0,7150.0,7793.0,12020.0,6584.0,1032.0,6569.0,8857.0,637566.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,13,7799,1031.0,176.0,180.0,14286.0,8025.0,6561.0,7793.0,264.0,11552.0,12020.0,22386.0,263.0,6584.0,84682.0,8063.0,5284503.0,5318042.0,8103.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,14,7799,6590.0,31244.0,1031.0,180.0,3776.0,7363.0,7150.0,14286.0,61138.0,19310.0,443158.0,264.0,12020.0,22386.0,62336.0,527.0,263.0,6584.0,1032.0,84682.0,6276.0,7895.0,7284.0,5284503.0,638011.0,637776.0,24915.0,31266.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,15,1031,7363.0,14286.0,19310.0,12020.0,263.0,1032.0,6569.0,8063.0,6276.0,7895.0,7284.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,16,31244,7150.0,8025.0,11552.0,22386.0,6584.0,6569.0,6276.0,10448.0,7895.0,7284.0,261.0,5284503.0,638011.0,637776.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,17,7799,1068.0,6590.0,1031.0,7150.0,61138.0,8025.0,19310.0,6561.0,7793.0,11552.0,12020.0,263.0,6276.0,10448.0,7895.0,261.0,5284503.0,5318042.0,638011.0,637776.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,18,6590,31244.0,176.0,180.0,7363.0,7150.0,61138.0,8025.0,19310.0,6561.0,443158.0,11552.0,12020.0,62336.0,263.0,9609.0,1032.0,6276.0,10448.0,7895.0,7284.0,8103.0,638011.0,637776.0,24915.0,3314.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,19,7799,6590.0,31244.0,1031.0,180.0,3776.0,7363.0,61138.0,8025.0,19310.0,6561.0,443158.0,264.0,22386.0,62336.0,527.0,263.0,6584.0,6569.0,10448.0,8857.0,7284.0,11173.0,261.0,5318042.0,8103.0,638011.0,637776.0,31266.0,3314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,20,7799,1068.0,6590.0,31244.0,176.0,180.0,3776.0,7150.0,14286.0,61138.0,19310.0,6561.0,443158.0,11552.0,527.0,9609.0,1032.0,6569.0,10448.0,8857.0,7895.0,7284.0,11173.0,261.0,637566.0,637776.0,10890.0,31266.0,3314.0,8842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,21,1068,1031.0,176.0,180.0,7363.0,61138.0,19310.0,443158.0,22386.0,62336.0,9609.0,6584.0,1032.0,6569.0,84682.0,8063.0,6276.0,5284503.0,8103.0,637566.0,638011.0,31266.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,22,31244,176.0,3776.0,6561.0,264.0,9609.0,6584.0,84682.0,6276.0,11173.0,261.0,8103.0,637566.0,637776.0,24915.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,23,6590,31244.0,3776.0,7150.0,61138.0,19310.0,7793.0,22386.0,62336.0,527.0,9609.0,6584.0,1032.0,8857.0,7895.0,5284503.0,8103.0,637566.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,24,6590,180.0,6561.0,22386.0,527.0,263.0,6569.0,10448.0,8857.0,637776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,25,7799,176.0,7363.0,19310.0,6561.0,264.0,12020.0,62336.0,84682.0,8857.0,7895.0,7284.0,5318042.0,638011.0,24915.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,26,6590,31244.0,7363.0,61138.0,19310.0,6561.0,264.0,1032.0,6569.0,84682.0,10448.0,261.0,5284503.0,5318042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,27,6590,31244.0,176.0,180.0,61138.0,8025.0,19310.0,7793.0,443158.0,12020.0,527.0,263.0,1032.0,6569.0,84682.0,8063.0,7895.0,11173.0,261.0,5284503.0,5318042.0,637566.0,638011.0,637776.0,10890.0,31266.0,3314.0,8842.0,10430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,28,1031,176.0,7363.0,7150.0,8025.0,6561.0,7793.0,11552.0,527.0,6584.0,1032.0,10448.0,7895.0,7284.0,11173.0,5284503.0,637566.0,638011.0,10890.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,29,6590,31244.0,3776.0,7150.0,6561.0,7793.0,443158.0,264.0,12020.0,527.0,263.0,9609.0,8063.0,6276.0,8857.0,7895.0,7284.0,261.0,5318042.0,8103.0,638011.0,24915.0,31266.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,30,7799,1031.0,176.0,3776.0,7793.0,22386.0,9609.0,8063.0,7895.0,11173.0,5318042.0,638011.0,31266.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,31,6590,31244.0,1031.0,180.0,7363.0,61138.0,264.0,22386.0,527.0,263.0,10448.0,7284.0,5318042.0,8103.0,637776.0,10890.0,31266.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,32,7799,180.0,3776.0,7363.0,61138.0,8025.0,19310.0,6561.0,7793.0,264.0,12020.0,22386.0,527.0,263.0,6584.0,8063.0,8857.0,7895.0,7284.0,5284503.0,8103.0,638011.0,10890.0,24915.0,31266.0,3314.0,8842.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,33,1068,6590.0,1031.0,3776.0,7150.0,14286.0,19310.0,12020.0,8063.0,6276.0,8857.0,7284.0,5318042.0,8103.0,637566.0,638011.0,10890.0,3314.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,34,6590,7150.0,14286.0,61138.0,7793.0,443158.0,11552.0,22386.0,263.0,9609.0,84682.0,8063.0,8857.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,35,7799,1068.0,6590.0,31244.0,176.0,180.0,7150.0,61138.0,8025.0,6561.0,443158.0,22386.0,62336.0,527.0,9609.0,1032.0,6569.0,84682.0,6276.0,10448.0,8857.0,7895.0,11173.0,5284503.0,5318042.0,8103.0,637566.0,638011.0,637776.0,10890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,36,180,7363.0,1032.0,5284503.0,8103.0,637776.0,10890.0,24915.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,37,31244,3776.0,61138.0,19310.0,7793.0,12020.0,263.0,9609.0,6569.0,84682.0,8857.0,7284.0,5318042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,38,7799,1068.0,6590.0,1031.0,176.0,61138.0,19310.0,7793.0,443158.0,11552.0,22386.0,9609.0,8063.0,6276.0,10448.0,8857.0,7895.0,11173.0,261.0,5284503.0,5318042.0,8103.0,637566.0,637776.0,24915.0,3314.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,39,31244,1031.0,176.0,3776.0,443158.0,11552.0,22386.0,527.0,6584.0,6569.0,84682.0,8063.0,6276.0,8857.0,261.0,5284503.0,5318042.0,8103.0,638011.0,637776.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,40,7799,1031.0,176.0,180.0,14286.0,8025.0,6561.0,7793.0,264.0,11552.0,12020.0,22386.0,263.0,6584.0,84682.0,8063.0,5284503.0,5318042.0,8103.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,41,7799,31244.0,7150.0,14286.0,8025.0,19310.0,7793.0,443158.0,11552.0,12020.0,22386.0,62336.0,527.0,84682.0,8063.0,6276.0,10448.0,7284.0,5284503.0,5318042.0,8103.0,637566.0,638011.0,24915.0,31266.0,10430.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,42,7799,1068.0,31244.0,1031.0,176.0,7150.0,61138.0,7793.0,443158.0,11552.0,22386.0,527.0,263.0,6584.0,1032.0,84682.0,8063.0,6276.0,7284.0,11173.0,5318042.0,8103.0,637566.0,638011.0,637776.0,3314.0,8842.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,43,7799,1068.0,6590.0,1031.0,180.0,3776.0,7363.0,7150.0,14286.0,61138.0,8025.0,19310.0,6561.0,7793.0,443158.0,11552.0,12020.0,22386.0,62336.0,6584.0,6569.0,10448.0,7895.0,7284.0,11173.0,638011.0,637776.0,10890.0,8842.0,10430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,44,7799,1068.0,6590.0,31244.0,180.0,7150.0,8025.0,19310.0,6561.0,443158.0,264.0,12020.0,527.0,263.0,8063.0,6276.0,10448.0,8857.0,11173.0,261.0,5284503.0,5318042.0,637566.0,638011.0,637776.0,10890.0,24915.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,45,7799,1068.0,31244.0,1031.0,176.0,180.0,7363.0,14286.0,61138.0,8025.0,19310.0,7793.0,443158.0,264.0,11552.0,12020.0,527.0,263.0,1032.0,8063.0,8857.0,7284.0,11173.0,8103.0,637566.0,638011.0,24915.0,3314.0,10430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,46,1031,7363.0,7150.0,8025.0,527.0,84682.0,5318042.0,637566.0,638011.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,47,6590,31244.0,176.0,180.0,7150.0,14286.0,6561.0,7793.0,443158.0,22386.0,62336.0,527.0,9609.0,6584.0,6569.0,8063.0,6276.0,7895.0,11173.0,5284503.0,5318042.0,637566.0,637776.0,31266.0,10430.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,48,7363,14286.0,8025.0,6561.0,264.0,22386.0,62336.0,6569.0,84682.0,8063.0,11173.0,261.0,8103.0,637776.0,10890.0,24915.0,31266.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,49,6561,264.0,9609.0,1032.0,84682.0,10448.0,11173.0,637566.0,638011.0,637776.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,50,7799,6590.0,1031.0,176.0,180.0,7150.0,61138.0,6561.0,7793.0,264.0,12020.0,22386.0,62336.0,9609.0,6584.0,1032.0,84682.0,10448.0,7895.0,7284.0,11173.0,5318042.0,8103.0,10890.0,31266.0,10430.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,51,7799,6590.0,31244.0,3776.0,7363.0,7150.0,14286.0,61138.0,8025.0,19310.0,6561.0,7793.0,12020.0,22386.0,62336.0,527.0,263.0,6584.0,8063.0,10448.0,8857.0,11173.0,637566.0,638011.0,637776.0,24915.0,31266.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,52,1031,7363.0,7150.0,8025.0,527.0,84682.0,5318042.0,637566.0,638011.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,53,7799,6590.0,31244.0,1031.0,7150.0,61138.0,19310.0,6561.0,7793.0,443158.0,11552.0,527.0,263.0,6584.0,1032.0,84682.0,10448.0,7284.0,5284503.0,637566.0,638011.0,637776.0,10890.0,24915.0,31266.0,3314.0,8842.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,54,180,7363.0,7150.0,14286.0,61138.0,8025.0,19310.0,443158.0,264.0,11552.0,12020.0,22386.0,62336.0,527.0,9609.0,6569.0,84682.0,8063.0,6276.0,10448.0,7895.0,11173.0,261.0,5318042.0,8103.0,637566.0,638011.0,10890.0,24915.0,10430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,55,6590,31244.0,180.0,3776.0,7363.0,14286.0,19310.0,6561.0,264.0,9609.0,6569.0,6276.0,8857.0,7284.0,5318042.0,637566.0,638011.0,24915.0,31266.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,56,7799,1068.0,31244.0,1031.0,176.0,7150.0,61138.0,7793.0,443158.0,11552.0,22386.0,527.0,263.0,6584.0,1032.0,84682.0,8063.0,6276.0,7284.0,11173.0,5318042.0,8103.0,637566.0,638011.0,637776.0,3314.0,8842.0,10430.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,57,1068,7150.0,14286.0,6561.0,7793.0,11552.0,22386.0,263.0,6569.0,8063.0,6276.0,8857.0,7284.0,261.0,5318042.0,8103.0,637566.0,637776.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,58,6590,7363.0,14286.0,61138.0,8025.0,264.0,12020.0,22386.0,263.0,9609.0,1032.0,8063.0,11173.0,10890.0,31266.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,59,6590,176.0,6561.0,264.0,62336.0,10448.0,8857.0,7284.0,11173.0,261.0,5318042.0,8103.0,638011.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,60,1068,31244.0,176.0,180.0,3776.0,7363.0,7150.0,61138.0,8025.0,7793.0,264.0,11552.0,22386.0,527.0,9609.0,6584.0,6569.0,84682.0,8063.0,6276.0,10448.0,7284.0,11173.0,261.0,10890.0,24915.0,10430.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,61,7799,1068.0,31244.0,176.0,180.0,3776.0,7363.0,14286.0,19310.0,264.0,11552.0,12020.0,22386.0,527.0,263.0,9609.0,84682.0,8063.0,6276.0,10448.0,7284.0,11173.0,5318042.0,8103.0,638011.0,637776.0,10890.0,31266.0,8842.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,62,7799,1068.0,6590.0,31244.0,176.0,7363.0,61138.0,6561.0,443158.0,12020.0,62336.0,527.0,6584.0,10448.0,8857.0,7895.0,11173.0,261.0,5284503.0,8103.0,31266.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,63,1068,31244.0,176.0,3776.0,7150.0,61138.0,8025.0,6561.0,62336.0,527.0,263.0,9609.0,6569.0,8063.0,5318042.0,3314.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,64,7799,1068.0,6590.0,31244.0,1031.0,176.0,180.0,3776.0,7363.0,14286.0,61138.0,8025.0,443158.0,12020.0,62336.0,527.0,263.0,9609.0,6584.0,84682.0,6276.0,10448.0,7284.0,11173.0,5318042.0,8103.0,637566.0,24915.0,31266.0,3314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,65,1031,176.0,3776.0,14286.0,19310.0,6561.0,7793.0,12020.0,263.0,6276.0,7284.0,8103.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,66,7799,1068.0,1031.0,180.0,3776.0,7363.0,8025.0,19310.0,6561.0,264.0,12020.0,62336.0,6584.0,1032.0,6276.0,10448.0,261.0,5318042.0,10890.0,31266.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,67,1068,3776.0,7363.0,61138.0,443158.0,527.0,1032.0,84682.0,7284.0,637776.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,68,7799,1068.0,6590.0,1031.0,176.0,180.0,7363.0,7150.0,14286.0,61138.0,6561.0,12020.0,9609.0,6584.0,84682.0,6276.0,10448.0,8857.0,7284.0,11173.0,261.0,5284503.0,8103.0,637566.0,637776.0,10890.0,3314.0,8842.0,10430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,69,61138,264.0,11552.0,9609.0,8063.0,6276.0,10448.0,11173.0,5284503.0,8103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,70,1068,8025.0,6561.0,264.0,22386.0,263.0,9609.0,6584.0,6569.0,261.0,5318042.0,10890.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,71,1031,3776.0,7150.0,22386.0,6584.0,8063.0,6276.0,8857.0,261.0,8103.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,72,7799,1068.0,31244.0,1031.0,7793.0,264.0,62336.0,9609.0,6584.0,1032.0,6276.0,8857.0,7895.0,7284.0,11173.0,261.0,5284503.0,24915.0,3314.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,73,31244,1031.0,176.0,180.0,3776.0,7363.0,19310.0,6561.0,443158.0,264.0,11552.0,12020.0,62336.0,9609.0,1032.0,6569.0,84682.0,8063.0,6276.0,7895.0,7284.0,11173.0,261.0,5284503.0,5318042.0,637566.0,638011.0,10890.0,31266.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,74,6590,176.0,6561.0,443158.0,264.0,11552.0,12020.0,62336.0,6569.0,84682.0,10448.0,8857.0,261.0,5318042.0,637566.0,638011.0,637776.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,75,1068,31244.0,61138.0,527.0,9609.0,6569.0,10448.0,7895.0,261.0,5318042.0,8103.0,638011.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,76,6590,3776.0,7150.0,8025.0,263.0,9609.0,8857.0,261.0,637776.0,24915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,77,1068,31244.0,7150.0,14286.0,8025.0,7793.0,264.0,22386.0,261.0,5318042.0,31266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,78,180,7363.0,7793.0,11552.0,12020.0,22386.0,263.0,84682.0,6276.0,7895.0,7284.0,261.0,5284503.0,5318042.0,8103.0,638011.0,637776.0,24915.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,79,1068,1031.0,61138.0,7793.0,10448.0,7284.0,637566.0,637776.0,31266.0,3314.0,8842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,80,1068,6590.0,61138.0,6561.0,7793.0,22386.0,8857.0,11173.0,261.0,638011.0,637776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,81,6590,176.0,7363.0,14286.0,443158.0,11552.0,12020.0,22386.0,10448.0,7284.0,11173.0,5284503.0,5318042.0,637566.0,638011.0,637776.0,10890.0,31266.0,3314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,82,1068,31244.0,180.0,7363.0,7150.0,8025.0,7793.0,443158.0,264.0,527.0,9609.0,6584.0,1032.0,84682.0,6276.0,10448.0,8857.0,7284.0,11173.0,5284503.0,8103.0,637566.0,638011.0,637776.0,3314.0,10430.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,83,6590,176.0,7150.0,8025.0,19310.0,443158.0,264.0,6569.0,11173.0,261.0,8103.0,637566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,84,180,3776.0,7363.0,7150.0,61138.0,8025.0,7793.0,11552.0,12020.0,22386.0,62336.0,527.0,6584.0,84682.0,8063.0,6276.0,10448.0,638011.0,637776.0,10890.0,24915.0,31266.0,8842.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,85,31244,180.0,8025.0,6561.0,11552.0,527.0,263.0,6584.0,84682.0,6276.0,8857.0,11173.0,261.0,10890.0,24915.0,3314.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,86,1068,6590.0,31244.0,1031.0,3776.0,7363.0,7150.0,8025.0,19310.0,6561.0,443158.0,264.0,11552.0,12020.0,62336.0,527.0,9609.0,6584.0,1032.0,10448.0,8857.0,11173.0,261.0,8103.0,638011.0,10890.0,31266.0,3314.0,10430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,87,1068,6590.0,31244.0,176.0,3776.0,7150.0,8025.0,19310.0,7793.0,443158.0,264.0,12020.0,22386.0,1032.0,6569.0,84682.0,8063.0,6276.0,10448.0,8857.0,11173.0,5318042.0,8103.0,637566.0,638011.0,637776.0,3314.0,8842.0,10430.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravia 5,88,1068,3776.0,7363.0,61138.0,8025.0,19310.0,22386.0,62336.0,84682.0,8063.0,6276.0,10448.0,7284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
