Dataset,Mixture Label,CID_1,CID_2,CID_3,CID_4,CID_5,CID_6,CID_7,CID_8,CID_9,CID_10,CID_11,CID_12,CID_13,CID_14,CID_15,CID_16,CID_17,CID_18,CID_19,CID_20,CID_21,CID_22,CID_23,CID_24,CID_25,CID_26,CID_27,CID_28,CID_29,CID_30,CID_31,CID_32,CID_33,CID_34,CID_35,CID_36,CID_37,CID_38,CID_39,CID_40,CID_41,CID_42,CID_43,CID_44
Bushdid,15142,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7059.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15143,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7344.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15144,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7519.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15145,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7654.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15146,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8797.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15147,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12020.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15148,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,16666.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15149,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,18827.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15150,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31265.0,31272.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15151,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,61016.0,62433.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15152,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,440967.0,443162.0,637511.0,5283349.0,,,,,,,,,,,,,
Bushdid,15153,180,1068.0,1140.0,1146.0,2969.0,3314.0,5634.0,6736.0,7600.0,7710.0,7731.0,7762.0,7793.0,7799.0,7848.0,7921.0,7966.0,8025.0,8118.0,8918.0,10882.0,12348.0,15380.0,19310.0,26331.0,31272.0,62433.0,443162.0,637511.0,5283349.0,5373603.0,,,,,,,,,,,,,
Bushdid,15154,454,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15155,180,454.0,612.0,1031.0,1127.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15156,180,454.0,612.0,1031.0,1127.0,1140.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15157,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15158,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15159,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15160,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15161,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15162,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,440967.0,637511.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15163,180,454.0,612.0,1031.0,1127.0,1140.0,5634.0,6054.0,6590.0,6982.0,6989.0,7059.0,7344.0,7519.0,7654.0,7710.0,7731.0,8025.0,8118.0,8797.0,8918.0,12020.0,16666.0,18827.0,31265.0,61016.0,62433.0,440967.0,5373603.0,,,,,,,,,,,,,,,
Bushdid,15164,177,179.0,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15165,177,240.0,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15166,177,261.0,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15167,177,326.0,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15168,177,454.0,460.0,1031.0,1060.0,1127.0,1146.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15169,177,454.0,460.0,1031.0,1060.0,1127.0,2758.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15170,177,454.0,460.0,1031.0,1060.0,1127.0,2879.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15171,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,5634.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15172,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6501.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15173,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6590.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15174,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6654.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15175,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7463.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15176,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7632.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15177,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7799.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15178,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7888.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15179,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7921.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15180,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7966.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15181,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8118.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15182,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8858.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15183,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,10890.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15184,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11124.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15185,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12020.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15186,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,15380.0,22386.0,31244.0,31249.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15187,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,31276.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15188,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,61016.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15189,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62336.0,62433.0,637566.0,,,,,,,,,,,,,
Bushdid,15190,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,91497.0,637566.0,,,,,,,,,,,,,
Bushdid,15191,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,440917.0,637566.0,,,,,,,,,,,,,
Bushdid,15192,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,440967.0,637566.0,,,,,,,,,,,,,
Bushdid,15193,177,454.0,460.0,1031.0,1060.0,1127.0,3776.0,6054.0,6736.0,6982.0,7685.0,7710.0,7749.0,7991.0,8025.0,8051.0,8103.0,8186.0,8797.0,8918.0,10821.0,11509.0,12178.0,12232.0,12348.0,22386.0,31244.0,31249.0,62433.0,637566.0,5281168.0,,,,,,,,,,,,,
Bushdid,15194,177,179.0,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15195,179,240.0,261.0,326.0,454.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15196,179,240.0,261.0,326.0,460.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15197,179,240.0,261.0,326.0,1031.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15198,179,240.0,261.0,326.0,1060.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15199,179,240.0,261.0,326.0,1127.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15200,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,3776.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15201,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6054.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15202,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,6736.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15203,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,6982.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15204,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7685.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15205,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7710.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15206,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7749.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15207,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,7991.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15208,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8025.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15209,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8051.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15210,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8103.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15211,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8186.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15212,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8797.0,8858.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15213,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,8918.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15214,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10821.0,10890.0,11124.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15215,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,11509.0,12020.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15216,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,12178.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15217,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,12232.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15218,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,12348.0,15380.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15219,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,22386.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15220,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31244.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
Bushdid,15221,179,240.0,261.0,326.0,1146.0,2758.0,2879.0,5634.0,6501.0,6590.0,6654.0,7463.0,7632.0,7799.0,7888.0,7921.0,7966.0,8118.0,8858.0,10890.0,11124.0,12020.0,15380.0,31249.0,31276.0,61016.0,62336.0,91497.0,440917.0,440967.0,5281168.0,,,,,,,,,,,,,
